as_of_date,ticker,name,weight_pct
2025-12-30,214320,이노션,4.11
2025-12-30,073240,금호타이어,3.83
2025-12-30,020000,한섬,3.73
2025-12-30,271560,오리온,3.5
2025-12-30,215000,골프존,3.49
2025-12-30,005300,롯데칠성,3.47
2025-12-30,084690,대상홀딩스,3.32
2025-12-30,033270,유나이티드제약,3.28
2025-12-30,003850,보령,3.2
2025-12-30,001680,대상,3.07
2025-12-30,282330,BGF리테일,3
2025-12-30,215200,메가스터디교육,2.67
2025-12-30,051900,LG생활건강,2.64
2025-12-30,018250,애경산업,2.55
2025-12-30,090430,아모레퍼시픽,2.47
2025-12-30,081660,미스토홀딩스,2.47
2025-12-30,093050,LF,2.46
2025-12-30,066570,LG전자,2.43
2025-12-30,185750,종근당,2.34
2025-12-30,001060,JW중외제약,2.3
2025-12-30,383220,F&F,2.29
2025-12-30,002790,아모레퍼시픽홀딩스,2.27
2025-12-30,005180,빙그레,2.14
2025-12-30,108320,LX세미콘,1.99
2025-12-30,064550,바이오니아,1.92
2025-12-30,086450,동국제약,1.71
2025-12-30,013890,지누스,1.69
2025-12-30,000270,기아,1.58
